event_date,close_price_usd,market_cap_usd,volume_usd
2020-08-14 00:00:00 UTC,3.417497219987532,108874815.26710749,28936940.781297173
2020-08-15 00:00:00 UTC,3.17786596810791,101662334.18190424,19041477.056082636
2020-08-16 00:00:00 UTC,3.375929830346174,94902591.920732,13988205.244705826
2020-08-17 00:00:00 UTC,3.111474805655273,101093049.99744666,10347720.06884022
2020-08-18 00:00:00 UTC,3.3320535566433818,94608999.62433508,11247836.97676962
2020-08-19 00:00:00 UTC,2.906983543549131,103512572.7225058,29435699.53936453
2020-08-20 00:00:00 UTC,3.2057330246616575,91194729.76245809,15455397.547954723
2020-08-21 00:00:00 UTC,2.9301105508500607,100943289.13771996,13588240.18790643
2020-08-22 00:00:00 UTC,3.019833269571866,92344037.98901406,11240909.102744255
2020-08-23 00:00:00 UTC,3.320274614465507,95149797.26079312,10160676.186937649
2020-08-24 00:00:00 UTC,3.347542217131135,104838610.420335,11714086.237877036
2020-08-25 00:00:00 UTC,3.2571454827228625,106175780.3286912,15529749.99988593
2020-08-26 00:00:00 UTC,3.5533622287623015,103504610.6052642,12460625.371168992
2020-08-27 00:00:00 UTC,3.4356780165170044,114219136.44905476,22036359.930058036
2020-08-28 00:00:00 UTC,4.013837239108591,110491240.21623018,21506811.357477196
2020-08-29 00:00:00 UTC,3.955710573935989,130086336.4816836,25566066.702051017
2020-08-30 00:00:00 UTC,4.445245777082724,128816760.88101023,14486718.627595406
2020-08-31 00:00:00 UTC,4.657739713333385,144468272.8412078,22156477.286133703
2020-09-01 00:00:00 UTC,4.331952420821681,155538068.4816387,16876447.103176624
2020-09-02 00:00:00 UTC,4.170868567924653,141618512.0563975,15988094.817190306
2020-09-03 00:00:00 UTC,3.522025052114982,137395776.83253694,23140782.17339375
2020-09-04 00:00:00 UTC,3.534736067911656,117454270.30111948,27410124.47064142
2020-09-05 00:00:00 UTC,2.6141324035288114,118962336.47400291,17761648.40483054
2020-09-06 00:00:00 UTC,3.0824864104022036,87193154.31518938,25676839.344275583
2020-09-07 00:00:00 UTC,2.912038579243174,103565672.84161636,18481418.39514266
2020-09-08 00:00:00 UTC,2.4695006538719135,99103615.3011978,16178595.580443917
2020-09-09 00:00:00 UTC,3.638002348216647,85338829.21618006,10499236.770760017
2020-09-10 00:00:00 UTC,3.466406358268772,125826144.02819896,46234424.66656924
2020-09-11 00:00:00 UTC,3.427018442682301,120412927.10594516,29525662.065554615
2020-09-12 00:00:00 UTC,3.330238512785634,121133286.76719752,16410303.890974632
2020-09-13 00:00:00 UTC,3.223173839192034,117101200.9600146,10254691.417634156
2020-09-14 00:00:00 UTC,3.2640179203504953,113313237.95147398,15419062.27337367
2020-09-15 00:00:00 UTC,2.9177298229528668,118742343.21434988,21845369.131422944
2020-09-16 00:00:00 UTC,2.541663709254547,107438318.6718522,12631392.171176229
2020-09-17 00:00:00 UTC,2.8827100861662824,94070098.59695262,24804475.96572292
2020-09-18 00:00:00 UTC,3.0693595188895904,108439271.81387907,21890557.635503843
2020-09-19 00:00:00 UTC,3.0260818483522733,115516041.42014772,22524529.400248308
2020-09-20 00:00:00 UTC,2.8661454990598556,113165288.66525248,11007356.26902693
2020-09-21 00:00:00 UTC,2.7694194110338386,107251415.78752927,9289543.40876538
2020-09-22 00:00:00 UTC,2.9158814177070904,105132421.8250733,19250363.249239452
2020-09-23 00:00:00 UTC,2.8367081273006343,110996725.68154047,18920556.627762437
2020-09-24 00:00:00 UTC,3.1306944358865536,107543342.47629537,14572165.831621137
2020-09-25 00:00:00 UTC,3.193716280817426,118688117.96038386,16637073.830072444
2020-09-26 00:00:00 UTC,3.128712899983448,122419833.69966698,13619666.948481996
2020-09-27 00:00:00 UTC,3.1728445114575963,121208537.94283964,8797747.607244382
2020-09-28 00:00:00 UTC,2.952323882128309,124234294.41789883,7568669.972970491
2020-09-29 00:00:00 UTC,2.946476847064459,116979688.02797802,9212806.533307554
2020-09-30 00:00:00 UTC,2.901551245578833,117794737.82329232,6832331.7960826615
2020-10-01 00:00:00 UTC,2.861650392141758,117264678.94867297,5819901.668894124
2020-10-02 00:00:00 UTC,2.6226768674716876,116520324.0537809,8820689.456767976
2020-10-03 00:00:00 UTC,2.5389999560505583,107477692.98654434,14201882.392576208
2020-10-04 00:00:00 UTC,2.515916525463679,104533958.66267772,6056422.599365892
2020-10-05 00:00:00 UTC,2.6527807834067,104629072.11208975,7162241.6245425595
2020-10-06 00:00:00 UTC,2.173391995959771,109984268.88457702,8305003.018126513
2020-10-07 00:00:00 UTC,2.3035143482139024,90620637.14063394,12047618.918707002
2020-10-08 00:00:00 UTC,2.368469767162146,96626244.2271101,14063849.4221452
2020-10-09 00:00:00 UTC,2.5348556455356337,100361073.08665311,18985514.66221915
2020-10-10 00:00:00 UTC,2.403945620311555,107763312.58298202,14314228.586349474
2020-10-11 00:00:00 UTC,2.420034901676883,102263473.3254,10156384.16072048
2020-10-12 00:00:00 UTC,2.5812649208322416,102599664.11189498,7265745.982905434
2020-10-13 00:00:00 UTC,2.4042685314447305,109603960.09835848,15143693.403178971
2020-10-14 00:00:00 UTC,2.316073087663865,104349414.79795986,13903159.674968945
2020-10-15 00:00:00 UTC,2.2695580683764605,100658650.54712296,10347493.094639055
2020-10-16 00:00:00 UTC,2.135389130955868,98861299.72953752,8099922.745439984
2020-10-17 00:00:00 UTC,2.2022196188639893,93684534.75782022,13572839.421765093
2020-10-18 00:00:00 UTC,2.213276198283871,95891222.33642678,6178512.205032652
2020-10-19 00:00:00 UTC,2.056884647334148,96201418.29928117,5694108.666771813
2020-10-20 00:00:00 UTC,1.8851126247648224,89483911.14654794,8563704.21766991
2020-10-21 00:00:00 UTC,1.885976843455042,82514275.50861654,15632866.239683142
2020-10-22 00:00:00 UTC,1.949436722239058,82395533.48246232,23390658.655186053
2020-10-23 00:00:00 UTC,1.9584434740848935,86501726.29530731,13115185.147240872
2020-10-24 00:00:00 UTC,1.9123438539739712,86992250.29298699,11245876.427419716
2020-10-25 00:00:00 UTC,1.7910924480583743,85097119.41553113,6852802.614024522
2020-10-26 00:00:00 UTC,1.6822121046519312,80166567.40845197,9196314.737081984
2020-10-27 00:00:00 UTC,1.7048751487469342,76352252.52403358,13637087.399536638
2020-10-28 00:00:00 UTC,1.5181953678451587,78379682.65133592,15390689.596035665
2020-10-29 00:00:00 UTC,1.4300101074005178,69517465.67781846,15874254.39817321
2020-10-30 00:00:00 UTC,1.4377210096677056,65433356.4751769,7309247.09104263
2020-10-31 00:00:00 UTC,1.5425181273938589,65971825.09030392,9332859.41752187
2020-11-01 00:00:00 UTC,1.6071456742387034,70310236.99352686,6759325.081472018
2020-11-02 00:00:00 UTC,1.470875529875869,73431648.16385111,7050690.945449831
2020-11-03 00:00:00 UTC,1.4117342524997911,67473993.79548974,6480024.167517303
2020-11-04 00:00:00 UTC,1.3931800197995297,64789424.24486666,6386494.264680646
2020-11-05 00:00:00 UTC,1.4028106421185689,63924473.24764113,13437173.941846414
2020-11-06 00:00:00 UTC,1.918077814718815,64230247.786586635,11289100.833988948
2020-11-07 00:00:00 UTC,2.019803142596978,88646989.63268837,29366555.535449874
2020-11-08 00:00:00 UTC,2.152723075154669,92674808.52860267,68979891.09073298
2020-11-09 00:00:00 UTC,2.029976499616402,99153483.96280438,35147533.346895486
2020-11-10 00:00:00 UTC,2.2613714947912733,93069781.6702785,22948708.126743108
2020-11-11 00:00:00 UTC,1.9966904376575103,103777531.66433226,16429866.45302214
2020-11-12 00:00:00 UTC,1.9087295952433283,91848681.21163373,18079191.62780451
2020-11-13 00:00:00 UTC,2.016761595890501,86929582.54336853,14403787.04183179
2020-11-14 00:00:00 UTC,1.9197118741115708,92395446.39953326,10854953.15645354
2020-11-15 00:00:00 UTC,2.0461655231912097,88088153.3159369,7387086.129475188
2020-11-16 00:00:00 UTC,2.2638188630554494,93688715.99840245,17968014.808891658
2020-11-17 00:00:00 UTC,2.2043702583342735,103941972.24364196,20511869.779718712
2020-11-18 00:00:00 UTC,2.1205140491030794,100871011.48333964,15979282.696407042
2020-11-19 00:00:00 UTC,2.0779865780453255,97224804.77808382,13837198.130197898
2020-11-20 00:00:00 UTC,2.1049323321855167,95016544.57983688,9345228.485789187
2020-11-21 00:00:00 UTC,2.379992604829684,96511346.34428184,10389605.963104377
2020-11-22 00:00:00 UTC,2.166046200228436,109260804.84714296,25383264.999296825
2020-11-23 00:00:00 UTC,2.277135560652563,99643753.24807031,20667112.272654425
2020-11-24 00:00:00 UTC,2.276428311660065,104405683.73789696,19116380.470869254
2020-11-25 00:00:00 UTC,2.261681374416049,104170321.0198273,32219449.36415684
2020-11-26 00:00:00 UTC,1.906325902791963,103929950.4113385,31287613.69240495
2020-11-27 00:00:00 UTC,1.860029982098721,87720201.28555545,41381917.0170262
2020-11-28 00:00:00 UTC,1.8888344411002265,85605220.83223307,16039164.909750532
2020-11-29 00:00:00 UTC,1.9201702228929876,86914043.07447232,13522717.204753218
2020-11-30 00:00:00 UTC,1.9603431208168205,88355307.10001019,7489636.043162541
2020-12-01 00:00:00 UTC,1.9800325266326135,90930509.95528533,10297889.526153188
2020-12-02 00:00:00 UTC,2.1226204890606875,91819218.14741091,15830894.859960804
2020-12-03 00:00:00 UTC,2.097714059603795,98018557.31922242,20170655.11059186
2020-12-04 00:00:00 UTC,1.853899487633121,97007192.41882148,26152180.027720824
2020-12-05 00:00:00 UTC,1.9791481455960385,85769499.98668122,12450192.050508115
2020-12-06 00:00:00 UTC,1.8511797273451136,91540720.20606874,10610011.17582635
2020-12-07 00:00:00 UTC,1.830418889967234,85642210.29608525,10674071.414562574
2020-12-08 00:00:00 UTC,1.6644960136208975,84680716.35592262,10469897.970617834
2020-12-09 00:00:00 UTC,1.6615806109038382,77643530.78405608,17040893.434419792
2020-12-10 00:00:00 UTC,1.577328370243144,76868719.05819744,16731179.78517664
2020-12-11 00:00:00 UTC,1.4442737779093238,72932561.79615596,9084062.466038316
2020-12-12 00:00:00 UTC,1.493526346403159,67063074.53264825,10780559.675314115
2020-12-13 00:00:00 UTC,1.562746496322306,68955592.28090769,9065753.355542796
2020-12-14 00:00:00 UTC,1.5913971250070764,72368450.61816674,10812034.117459975
2020-12-15 00:00:00 UTC,1.7564279847332167,74016890.42886762,10863894.554442858
2020-12-16 00:00:00 UTC,1.7824043349837615,81796966.86255236,25843745.49836551
2020-12-17 00:00:00 UTC,1.6769597043662745,82697026.71230772,23737134.460782345
2020-12-18 00:00:00 UTC,1.697258145500226,78142306.96940227,19717836.30080452
2020-12-19 00:00:00 UTC,1.6681903160753284,79098065.29444037,9936981.396394866
2020-12-20 00:00:00 UTC,1.5526987283541331,77732647.25521801,11136979.48892286
2020-12-21 00:00:00 UTC,1.5415143068812514,72790529.40428856,11349644.060557447
2020-12-22 00:00:00 UTC,1.4938509205580772,71917452.83885342,10243902.002297712
2020-12-23 00:00:00 UTC,1.2008958570122923,69610286.75286616,14597958.00930808
2020-12-24 00:00:00 UTC,1.36557433190834,56208046.64149795,21917894.000377797
2020-12-25 00:00:00 UTC,1.446153335197897,63632101.767721415,11646202.175001943
2020-12-26 00:00:00 UTC,1.3294461231800296,67386441.18970141,11232079.49557454
2020-12-27 00:00:00 UTC,1.306414754615065,61949341.745431826,8572470.89700717
2020-12-28 00:00:00 UTC,1.5207428542738046,60875941.08980794,15732984.364441903
2020-12-29 00:00:00 UTC,1.6799581713520553,70774348.23560144,16309149.56890693
2020-12-30 00:00:00 UTC,1.53908337073325,78352281.80230162,34163547.36547875
2020-12-31 00:00:00 UTC,1.5114141826968337,71717129.46921001,16928090.286956906
2021-01-01 00:00:00 UTC,1.8426891719199232,69766796.8517985,17093506.056503486
2021-01-02 00:00:00 UTC,1.803375527108664,85863856.94611825,32996938.107053723
2021-01-03 00:00:00 UTC,2.185296874490899,84031760.91309264,41324740.92124025
2021-01-04 00:00:00 UTC,2.420730258445992,99775343.80647424,70494468.47697507
2021-01-05 00:00:00 UTC,2.171454784982041,111799126.97201678,74374662.95752864
2021-01-06 00:00:00 UTC,1.9330064791382875,101182231.93822125,65075190.43925678
2021-01-07 00:00:00 UTC,2.37882103128613,90071017.64549355,67230656.48435897
2021-01-08 00:00:00 UTC,3.2299895840121327,623016039.513764,220098315.83662093
2021-01-09 00:00:00 UTC,3.408110114379995,845937975.687469,271033511.9322429
2021-01-10 00:00:00 UTC,3.4708614079640125,892587331.8964573,120646578.24206284
2021-01-11 00:00:00 UTC,3.114744629156565,912330458.1173432,81004365.69385695
2021-01-12 00:00:00 UTC,3.620986524258456,815753891.7188972,106319722.28298
2021-01-13 00:00:00 UTC,3.5210386345830624,938493137.5207736,98354224.7294355
2021-01-14 00:00:00 UTC,3.279601949844205,922161696.4640336,74873641.12573765
2021-01-15 00:00:00 UTC,3.2579793689425496,859145982.5611855,76635979.7634301
2021-01-16 00:00:00 UTC,3.427656129501602,853469211.6086395,60081938.74467134
2021-01-17 00:00:00 UTC,3.834172591460901,898190245.8328518,99417876.391358
2021-01-18 00:00:00 UTC,3.79052624929708,1004713937.495878,112611694.62457936
2021-01-19 00:00:00 UTC,3.608901280118556,993393188.6195124,92961780.10260633
2021-01-20 00:00:00 UTC,3.718937009110086,945533414.936567,69912751.96585928
2021-01-21 00:00:00 UTC,2.9919121905056225,973659608.4262564,58359512.200241424
2021-01-22 00:00:00 UTC,3.344518359476901,781177917.2827963,56045491.706058785
2021-01-23 00:00:00 UTC,3.5048948286074606,871569707.9664146,78902369.09189478
2021-01-24 00:00:00 UTC,3.631452395180177,913362523.3659304,34545351.47723854
2021-01-25 00:00:00 UTC,3.700602299146788,946342666.7648792,39664143.87344993
2021-01-26 00:00:00 UTC,4.041224197898265,964416305.8623856,101797609.25276054
2021-01-27 00:00:00 UTC,3.7011551247921695,1053163595.9035604,100043630.88392527
2021-01-28 00:00:00 UTC,3.823677279602811,965216149.5931334,41519372.80550833
2021-01-29 00:00:00 UTC,3.83665984537876,996468612.461703,39622415.06937788
2021-01-30 00:00:00 UTC,4.232761069412722,1000016076.718434,57117310.33433001
2021-01-31 00:00:00 UTC,4.246991828619319,1099976702.0181136,67448375.34603146
2021-02-01 00:00:00 UTC,4.593427971889496,1108554251.4633815,97124700.74779958
2021-02-02 00:00:00 UTC,5.2567793893382335,1197359207.0723977,47934746.840505585
2021-02-03 00:00:00 UTC,5.738863726389199,1370272499.5878837,123884060.39595623
2021-02-04 00:00:00 UTC,6.408696378257085,1486424501.2461636,94300413.6886038
2021-02-05 00:00:00 UTC,6.709372379108549,1677733734.3813236,136331310.94146243
2021-02-06 00:00:00 UTC,6.087890144239148,1732564478.94795,122753743.51212096
2021-02-07 00:00:00 UTC,6.668283311411331,1614662623.626382,133045560.70605367
2021-02-08 00:00:00 UTC,7.892744642872145,1741080410.398057,134824099.37761068
2021-02-09 00:00:00 UTC,7.829538772175752,2067531944.1291592,198689290.26277056
2021-02-10 00:00:00 UTC,9.061738704814612,2057704292.0616744,154922146.15594506
2021-02-11 00:00:00 UTC,9.193474715193764,2382516310.242667,152619693.37064946
2021-02-12 00:00:00 UTC,9.224882079250444,2396719732.1723113,201465840.8798726
2021-02-13 00:00:00 UTC,8.715585929606657,2425429063.386438,113494986.69562522
2021-02-14 00:00:00 UTC,8.712022915273886,2293319132.223612,116696167.57873929
2021-02-15 00:00:00 UTC,8.839770398131622,2299584697.079879,111878440.91201437
2021-02-16 00:00:00 UTC,8.292012570794373,2329308467.180637,109986666.3949145
2021-02-17 00:00:00 UTC,8.249060875362705,2183110497.0305705,72135716.8641819
2021-02-18 00:00:00 UTC,9.026118931845332,2173930631.1428275,96291989.43466918
2021-02-19 00:00:00 UTC,11.481720363341257,2380525592.57911,97735714.80310692
2021-02-20 00:00:00 UTC,10.04480058771968,3027097063.161305,339303282.3056558
2021-02-21 00:00:00 UTC,11.078666928052645,2649336086.1653857,151440515.5700259
2021-02-22 00:00:00 UTC,14.430473215000973,2931179221.1766667,183060302.70572165
2021-02-23 00:00:00 UTC,15.258001191274024,3806058531.680466,745980743.5236785
2021-02-24 00:00:00 UTC,17.459989819142695,4026015501.739864,1250312997.1328712
2021-02-25 00:00:00 UTC,13.781855177036634,4630153132.806194,661058089.5220089
2021-02-26 00:00:00 UTC,13.6687549899462,3645502240.013865,526378867.46461064
2021-02-27 00:00:00 UTC,13.19149989021331,3630663218.351275,438499610.5149998
2021-02-28 00:00:00 UTC,13.059107305345584,3502097092.0348463,323162789.4994949
2021-03-01 00:00:00 UTC,15.019166092252744,3447030094.408754,385152973.9298648
2021-03-02 00:00:00 UTC,13.988907533816093,3964960609.384395,392169147.21975344
2021-03-03 00:00:00 UTC,14.069959960420046,3700205990.229254,224935754.78317645
2021-03-04 00:00:00 UTC,13.10441121958914,3718721660.858992,195906715.25214997
2021-03-05 00:00:00 UTC,12.645247282208564,3463528898.9416757,144429407.2488592
2021-03-06 00:00:00 UTC,13.08150126138592,3338420891.644615,114267372.73618028
2021-03-07 00:00:00 UTC,13.89162834773366,3455484976.176569,151935238.96781746
2021-03-08 00:00:00 UTC,13.66025069591748,3676237899.899651,176332256.70783716
2021-03-09 00:00:00 UTC,14.897704702248724,3625748807.232539,134390180.36537006
